0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
806,328,779,516,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,834,297,723,344,-1,-1
806,328,779,500,640,485,-1,-1,-1,-1,918,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,862,297,723,360,-1,-1
834,328,779,500,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,862,297,723,344,-1,-1
834,328,779,532,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,862,297,695,360,-1,-1
806,328,779,516,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,862,297,695,360,-1,-1
806,328,779,516,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,834,297,695,360,-1,-1
806,328,779,516,640,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,297,-1,-1,723,344,-1,-1
806,328,779,516,640,485,-1,-1,-1,-1,-1,-1,-1,-1,1057,516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,297,834,297,695,360,-1,-1
806,328,779,516,612,594,-1,-1,-1,-1,-1,-1,-1,-1,1057,516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,297,834,297,-1,-1,-1,-1
806,328,779,516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,297,834,297,695,360,-1,-1
806,328,806,532,640,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,313,834,297,-1,-1,-1,-1
779,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,313,834,297,-1,-1,-1,-1
779,344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,313,834,297,-1,-1,-1,-1
-1,-1,-1,-1,584,547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
