[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 45 22 22],[55 86 46 46]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[58 91 40 40],[-1 -1 -1 -1]
[100  49  44  44],[30 49 45 45]
[106  56  41  41],[35 54 45 45]
[106  56  42  42],[35 54 43 43]
[103  53  41  41],[32 52 42 42]
[107  56  42  42],[ 67 117  50  50]
[108  57  43  43],[ 65 117  51  51]
[111  59  42  42],[38 54 46 46]
[41 55 45 45],[115  59  43  43]
[115  60  38  38],[37 51 46 46]
[113  61  39  39],[39 53 44 44]
[120  61  39  39],[41 51 47 47]
[41 53 40 40],[112  58  42  42]
[118  63  40  40],[44 55 44 44]
[114  60  40  40],[ 67 118  52  52]
[117  62  40  40],[41 53 46 46]
[40 54 40 40],[115  59  41  41]
[121  64  37  37],[46 56 42 42]
[50 55 40 40],[124  62  39  39]
[46 57 38 38],[121  63  38  38]
[42 53 40 40],[117  61  37  37]
[44 54 42 42],[118  63  38  38]
[43 55 39 39],[117  61  38  38]
[122  63  36  36],[46 56 40 40]
[42 60 38 38],[114  62  40  40]
[114  61  39  39],[41 55 42 42]
[45 59 38 38],[119  65  37  37]
[43 57 36 36],[114  61  39  39]
[42 56 37 37],[115  62  38  38]
[43 53 38 38],[115  58  38  38]
[116  60  37  37],[43 53 42 42]
[41 56 37 37],[111  60  36  36]
[110  58  38  38],[-1 -1 -1 -1]
[116  70  25  25],[103  54  46  46]
[ 67 112  48  48],[-1 -1 -1 -1]
[114  65  25  25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[108  62  26  26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[56 47 22 22],[-1 -1 -1 -1]
[56 63 28 28],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 73 131  38  38],[ 90 125  47  47]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[108  54  42  42],[13 32 89 89]
[105  55  43  43],[27 53 52 52]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[104  51  43  43],[22 46 59 59]
[108  53  46  46],[37 55 47 47]
[113  57  44  44],[40 59 46 46]
