[ 2 46 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 1 42 21 21],[-1 -1 -1 -1]
[46 46 22 22],[-1 -1 -1 -1]
[39 46 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[42 48 22 22],[62 80 23 23]
[46 45 23 23],[-1 -1 -1 -1]
[47 46 20 20],[-1 -1 -1 -1]
[46 46 23 23],[-1 -1 -1 -1]
[44 46 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[41 45 23 23],[-1 -1 -1 -1]
[33 44 22 22],[-1 -1 -1 -1]
[52 50 21 21],[ 1 40 25 25]
[45 45 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[54 48 21 21],[-1 -1 -1 -1]
[50 47 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 1 39 24 24],[29 33 42 42]
[47 42 23 23],[-1 -1 -1 -1]
[36 37 22 22],[12 21 45 45]
[42 44 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 25 44 44],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 4 40 23 23],[36 32 45 45]
[50 48 22 22],[ 1 38 24 24]
[53 50 23 23],[ 2 42 22 22]
[43 46 22 22],[-1 -1 -1 -1]
[ 2 38 23 23],[49 46 21 21]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[40 45 22 22],[-1 -1 -1 -1]
[36 42 22 22],[-1 -1 -1 -1]
[41 47 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 46 20 20],[-1 -1 -1 -1]
[37 42 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[47 43 22 22],[-1 -1 -1 -1]
[ 2 39 20 20],[52 45 22 22]
[47 50 22 22],[-1 -1 -1 -1]
[44 48 22 22],[-1 -1 -1 -1]
[45 47 21 21],[-1 -1 -1 -1]
[41 46 22 22],[-1 -1 -1 -1]
[35 43 22 22],[-1 -1 -1 -1]
[47 50 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[39 44 22 22],[-1 -1 -1 -1]
[38 44 22 22],[-1 -1 -1 -1]
[41 46 22 22],[-1 -1 -1 -1]
[44 50 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[44 48 22 22],[-1 -1 -1 -1]
[49 51 21 21],[-1 -1 -1 -1]
[46 47 21 21],[-1 -1 -1 -1]
[35 44 22 22],[-1 -1 -1 -1]
[39 43 23 23],[-1 -1 -1 -1]
[41 45 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[44 47 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[43 43 21 21],[-1 -1 -1 -1]
[45 46 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[40 42 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[46 46 20 20],[-1 -1 -1 -1]
[25 42 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[36 42 21 21],[-1 -1 -1 -1]
[42 44 20 20],[-1 -1 -1 -1]
[33 41 22 22],[-1 -1 -1 -1]
[35 41 21 21],[-1 -1 -1 -1]
[39 42 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[40 44 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[36 40 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[41 45 21 21],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[43 46 20 20],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
