[14 20 28 28],[-1 -1 -1 -1]
[13 21 25 25],[50 28 22 22]
[15 23 25 25],[-1 -1 -1 -1]
[50 28 23 23],[15 22 24 24]
[14 22 24 24],[51 29 23 23]
[14 22 24 24],[49 28 22 22]
[14 22 23 23],[50 29 22 22]
[14 22 23 23],[48 28 25 25]
[14 22 25 25],[50 28 23 23]
[48 28 22 22],[12 20 25 25]
[12 20 24 24],[48 28 22 22]
[13 21 23 23],[48 28 24 24]
[14 22 25 25],[49 29 22 22]
[13 21 25 25],[50 28 23 23]
[13 22 24 24],[50 29 22 22]
[14 23 23 23],[49 28 23 23]
[13 21 24 24],[49 28 22 22]
[15 22 24 24],[51 29 22 22]
[13 21 24 24],[49 27 22 22]
[16 25 24 24],[51 30 23 23]
[14 21 24 24],[49 28 22 22]
[13 21 23 23],[48 27 23 23]
[48 26 23 23],[13 20 24 24]
[13 21 25 25],[49 28 23 23]
[48 26 23 23],[13 20 24 24]
[13 22 23 23],[47 28 23 23]
[13 22 25 25],[48 29 23 23]
[16 23 22 22],[48 28 24 24]
[15 22 24 24],[49 28 24 24]
[14 22 23 23],[49 28 24 24]
[16 22 23 23],[50 28 23 23]
[14 22 23 23],[52 29 21 21]
[16 23 24 24],[51 30 23 23]
[50 28 22 22],[13 21 24 24]
[15 22 23 23],[49 27 24 24]
[50 28 23 23],[14 22 23 23]
[49 27 24 24],[13 21 25 25]
[16 24 23 23],[51 30 23 23]
[16 24 24 24],[52 31 23 23]
[13 22 25 25],[49 29 23 23]
[13 22 25 25],[49 29 24 24]
[15 23 23 23],[50 30 22 22]
[15 24 25 25],[52 30 23 23]
[17 25 25 25],[-1 -1 -1 -1]
[51 31 23 23],[16 24 25 25]
[49 28 23 23],[13 21 25 25]
[15 22 25 25],[-1 -1 -1 -1]
[15 24 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[18 26 23 23],[-1 -1 -1 -1]
[17 24 24 24],[-1 -1 -1 -1]
[17 24 24 24],[-1 -1 -1 -1]
[16 24 23 23],[50 28 25 25]
[16 23 25 25],[-1 -1 -1 -1]
[15 23 24 24],[53 30 22 22]
[18 25 23 23],[-1 -1 -1 -1]
[16 25 23 23],[-1 -1 -1 -1]
[52 28 24 24],[17 22 25 25]
[15 24 24 24],[51 30 24 24]
[14 22 25 25],[52 29 24 24]
[15 22 25 25],[52 30 22 22]
[15 22 24 24],[51 28 24 24]
[51 29 24 24],[15 22 25 25]
[15 23 24 24],[52 30 22 22]
[16 23 24 24],[52 30 24 24]
[15 23 26 26],[51 29 24 24]
[14 22 24 24],[52 29 21 21]
[14 22 25 25],[-1 -1 -1 -1]
[14 22 25 25],[49 29 24 24]
[13 22 25 25],[51 29 22 22]
[16 24 25 25],[54 31 22 22]
[15 23 25 25],[51 30 22 22]
[17 24 24 24],[52 29 25 25]
[14 23 24 24],[50 28 24 24]
[15 24 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[18 26 24 24],[-1 -1 -1 -1]
[16 26 24 24],[-1 -1 -1 -1]
[17 25 25 25],[55 32 23 23]
[15 24 23 23],[53 31 22 22]
[14 24 25 25],[53 31 22 22]
[16 24 24 24],[53 30 24 24]
[18 26 25 25],[55 32 24 24]
[17 25 24 24],[53 32 22 22]
