[12 19 22 22],[-1 -1 -1 -1]
[44 22 24 24],[11 18 24 24]
[ 9 19 23 23],[42 23 24 24]
[46 23 22 22],[10 18 25 25]
[14 22 24 24],[47 26 24 24]
[48 26 24 24],[14 21 24 24]
[46 25 24 24],[-1 -1 -1 -1]
[49 27 23 23],[15 21 23 23]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[47 26 22 22],[13 21 25 25]
[14 22 23 23],[46 26 24 24]
[11 20 24 24],[43 23 27 27]
[13 21 23 23],[46 24 22 22]
[12 18 23 23],[-1 -1 -1 -1]
[12 19 22 22],[43 23 24 24]
[13 20 23 23],[-1 -1 -1 -1]
[14 22 23 23],[-1 -1 -1 -1]
[48 26 22 22],[14 21 24 24]
[44 24 22 22],[10 18 24 24]
[45 24 25 25],[12 19 24 24]
[13 22 22 22],[42 24 29 29]
[43 23 26 26],[-1 -1 -1 -1]
[11 18 23 23],[-1 -1 -1 -1]
[44 24 25 25],[10 19 25 25]
[11 18 25 25],[46 26 24 24]
[13 22 22 22],[46 28 24 24]
[42 24 26 26],[11 20 23 23]
[48 26 21 21],[11 19 25 25]
[11 19 25 25],[-1 -1 -1 -1]
[45 24 25 25],[12 20 24 24]
[13 22 22 22],[46 25 25 25]
[44 25 24 24],[11 18 26 26]
[32 44 22 22],[-1 -1 -1 -1]
[11 19 24 24],[-1 -1 -1 -1]
[43 24 22 22],[ 6 18 27 27]
[42 24 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 20 23 23],[-1 -1 -1 -1]
[11 20 24 24],[32 44 21 21]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 8 19 21 21],[28 41 22 22]
[32 44 21 21],[12 18 24 24]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 9 18 23 23],[-1 -1 -1 -1]
[28 40 23 23],[-1 -1 -1 -1]
[11 20 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 8 16 24 24],[-1 -1 -1 -1]
[48 28 26 26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 28 23 23],[-1 -1 -1 -1]
[47 27 24 24],[-1 -1 -1 -1]
[47 27 25 25],[-1 -1 -1 -1]
[52 30 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[50 29 24 24],[-1 -1 -1 -1]
[50 30 22 22],[37 48 20 20]
[53 31 21 21],[-1 -1 -1 -1]
[50 28 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 29 24 24],[-1 -1 -1 -1]
[52 30 21 21],[-1 -1 -1 -1]
[50 28 23 23],[-1 -1 -1 -1]
[48 29 25 25],[-1 -1 -1 -1]
[48 27 24 24],[-1 -1 -1 -1]
[50 29 23 23],[-1 -1 -1 -1]
[48 28 22 22],[-1 -1 -1 -1]
[46 28 25 25],[-1 -1 -1 -1]
[48 28 24 24],[-1 -1 -1 -1]
[49 28 23 23],[-1 -1 -1 -1]
[45 25 27 27],[-1 -1 -1 -1]
[48 27 23 23],[-1 -1 -1 -1]
