[ 85 113  42  42],[133  65  49  49]
[ 85 113  42  42],[29 61 63 63]
[ 89 110  43  43],[139  65  47  47]
[ 86 112  39  39],[134  66  47  47]
[37 63 59 59],[140  68  48  48]
[33 59 61 61],[136  63  49  49]
[30 60 59 59],[ 82 133  82  82]
[134  65  47  47],[29 59 62 62]
[138  64  46  46],[34 59 59 59]
[137  63  47  47],[35 59 60 60]
[38 60 58 58],[140  64  46  46]
[33 59 59 59],[137  63  46  46]
[32 62 56 56],[133  63  47  47]
[132  63  45  45],[27 59 61 61]
[128  62  47  47],[25 60 59 59]
[ 74 105  44  44],[127  62  47  47]
[ 94 138  61  61],[ 74 100  48  48]
[ 89 113  37  37],[135  65  48  48]
[ 92 112  38  38],[140  64  47  47]
[39 64 61 61],[143  67  48  48]
[145  67  46  46],[39 62 62 62]
[38 66 60 60],[142  69  48  48]
[37 63 61 61],[140  66  48  48]
[ 83 111  38  38],[34 61 59 59]
[ 82 109  45  45],[137  67  45  45]
[ 86 113  40  40],[ 85 140  77  77]
[ 85 111  41  41],[34 61 59 59]
[ 83 110  42  42],[33 62 58 58]
[ 88 115  43  43],[142  70  43  43]
[ 90 115  43  43],[144  69  44  44]
[ 95 120  39  39],[42 66 59 59]
[146  71  43  43],[ 93 117  43  43]
[ 93 119  42  42],[146  71  45  45]
[38 65 61 61],[141  69  47  47]
[146  72  45  45],[41 69 60 60]
[142  70  45  45],[37 66 59 59]
[ 91 120  40  40],[39 67 59 59]
[ 91 118  41  41],[145  71  43  43]
[ 93 121  40  40],[40 67 60 60]
[ 96 121  41  41],[45 67 59 59]
[ 92 118  45  45],[144  68  48  48]
[144  71  48  48],[42 69 58 58]
[42 68 60 60],[145  72  46  46]
[146  73  43  43],[41 68 59 59]
[ 94 122  41  41],[144  72  48  48]
[ 90 119  43  43],[141  69  47  47]
[ 95 121  39  39],[142  70  47  47]
[ 93 120  41  41],[145  71  43  43]
[ 93 120  41  41],[42 69 59 59]
[ 94 146  78  78],[144  71  47  47]
[35 66 60 60],[137  69  47  47]
[141  69  43  43],[ 89 117  41  41]
[ 90 120  44  44],[40 69 60 60]
[147  72  45  45],[43 68 61 61]
[ 92 121  40  40],[143  70  47  47]
[ 89 118  45  45],[143  70  46  46]
[ 91 120  44  44],[41 69 59 59]
[43 70 56 56],[ 94 120  43  43]
[ 94 121  40  40],[42 68 59 59]
[ 91 120  43  43],[146  71  44  44]
[ 91 120  43  43],[145  70  45  45]
[ 94 122  44  44],[147  71  47  47]
[ 96 123  41  41],[151  73  42  42]
[153  76  41  41],[ 99 126  39  39]
[ 99 125  40  40],[151  72  44  44]
[101 125  38  38],[148  71  48  48]
[150  73  42  42],[ 96 123  39  39]
[ 95 122  41  41],[147  72  46  46]
[ 94 122  42  42],[42 69 60 60]
[147  72  45  45],[44 68 59 59]
[144  72  47  47],[41 67 61 61]
[145  74  43  43],[ 92 120  42  42]
[143  72  45  45],[38 67 62 62]
[139  70  45  45],[36 66 60 60]
[36 65 59 59],[138  69  48  48]
[ 92 121  43  43],[42 68 60 60]
[144  73  43  43],[ 91 119  43  43]
[146  73  42  42],[40 65 62 62]
[147  74  40  40],[40 65 61 61]
[145  71  41  41],[38 60 61 61]
[149  76  42  42],[44 67 61 61]
[143  70  46  46],[40 62 62 62]
[155  79  37  37],[45 69 62 62]
[ 96 126  41  41],[146  75  46  46]
[ 96 128  43  43],[148  76  46  46]
[ 96 124  41  41],[44 68 62 62]
[151  77  41  41],[45 68 60 60]
[ 93 125  40  40],[144  75  45  45]
