[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 26 24 24],[ 9 18 28 28]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[10 17 30 30],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 20 26 26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[52 27 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[50 28 22 22],[11 19 27 27]
[51 28 24 24],[14 22 24 24]
[12 19 26 26],[-1 -1 -1 -1]
[10 19 27 27],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[52 27 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[50 26 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[50 28 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[51 28 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[13 19 28 28],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 20 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[53 30 20 20],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[48 27 22 22],[-1 -1 -1 -1]
[13 21 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[11 18 26 26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[49 28 21 21],[10 19 28 28]
[12 20 26 26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 21 24 24],[-1 -1 -1 -1]
[50 28 22 22],[11 19 27 27]
[52 30 21 21],[13 22 26 26]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[50 26 23 23],[-1 -1 -1 -1]
[14 21 25 25],[-1 -1 -1 -1]
[51 28 22 22],[-1 -1 -1 -1]
[52 29 24 24],[13 22 27 27]
[50 28 24 24],[12 22 25 25]
[11 20 27 27],[51 28 23 23]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 18 28 28],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[12 21 26 26],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[10 19 29 29],[-1 -1 -1 -1]
[11 19 27 27],[-1 -1 -1 -1]
[12 21 23 23],[-1 -1 -1 -1]
[12 20 25 25],[-1 -1 -1 -1]
[52 29 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
