[43 49 35 35],[96 53 28 28]
[49 52 32 32],[100  56  29  29]
[47 51 35 35],[100  56  30  30]
[ 56 119  44  44],[100  57  27  27]
[ 52 116  42  42],[95 54 29 29]
[ 50 112  45  45],[36 47 38 38]
[93 52 29 29],[37 45 40 40]
[98 57 28 28],[43 50 39 39]
[46 50 38 38],[100  55  30  30]
[43 48 37 37],[96 56 28 28]
[46 47 38 38],[98 53 29 29]
[47 51 39 39],[102  58  30  30]
[102  58  27  27],[49 51 37 37]
[98 53 26 26],[42 45 41 41]
[97 54 29 29],[43 47 41 41]
[94 51 28 28],[41 46 38 38]
[ 44 106  47  47],[38 44 36 36]
[ 42 103  48  48],[90 49 27 27]
[90 50 29 29],[38 44 37 37]
[93 51 26 26],[39 45 35 35]
[96 54 28 28],[42 48 38 38]
[ 55 112  46  46],[101  58  26  26]
[100  56  28  28],[47 51 36 36]
[100  56  28  28],[47 51 36 36]
[102  60  26  26],[48 53 39 39]
[97 53 27 27],[42 46 38 38]
[38 43 37 37],[90 49 28 28]
[35 44 37 37],[91 51 26 26]
[50 50 38 38],[103  57  26  26]
[47 48 36 36],[100  55  25  25]
[95 54 26 26],[44 49 35 35]
[94 54 25 25],[43 48 37 37]
[42 48 36 36],[94 53 28 28]
[94 54 25 25],[45 49 33 33]
[40 46 38 38],[92 53 26 26]
[93 52 23 23],[41 46 37 37]
[48 51 36 36],[-1 -1 -1 -1]
[96 56 24 24],[45 49 36 36]
[42 47 34 34],[92 52 25 25]
[40 47 35 35],[92 53 26 26]
[90 53 26 26],[33 41 48 48]
[88 52 26 26],[38 46 35 35]
[88 52 25 25],[37 44 34 34]
[38 46 30 30],[86 50 25 25]
[94 55 26 26],[45 49 35 35]
[96 56 24 24],[42 46 40 40]
[94 53 28 28],[42 46 38 38]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[96 53 26 26],[40 45 39 39]
[47 51 36 36],[97 57 28 28]
[97 56 28 28],[44 48 38 38]
[93 54 28 28],[42 46 37 37]
[39 45 37 37],[92 54 25 25]
[91 54 27 27],[42 47 36 36]
[94 54 27 27],[42 46 37 37]
[94 54 26 26],[43 47 36 36]
[94 54 26 26],[44 48 35 35]
[99 59 27 27],[45 50 39 39]
[97 57 26 26],[45 49 37 37]
[ 52 114  47  47],[97 58 27 27]
[92 53 26 26],[39 46 38 38]
[96 56 28 28],[45 50 34 34]
[100  59  26  26],[44 51 38 38]
[92 53 28 28],[38 46 38 38]
[36 47 40 40],[93 55 32 32]
[99 58 27 27],[36 46 40 40]
[93 54 27 27],[31 43 44 44]
[93 55 32 32],[34 46 40 40]
[98 56 31 31],[38 48 39 39]
[97 56 30 30],[38 48 36 36]
[91 52 36 36],[ 59 116  38  38]
[93 52 34 34],[36 46 36 36]
[92 52 35 35],[37 46 36 36]
[41 49 38 38],[99 57 32 32]
[92 52 36 36],[35 45 39 39]
[91 51 33 33],[31 41 40 40]
[38 48 37 37],[97 55 31 31]
[97 55 32 32],[39 49 36 36]
[95 56 30 30],[ 51 113  41  41]
[  4 116  23  23],[34 45 41 41]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[49 52 29 29],[-1 -1 -1 -1]
[42 50 35 35],[96 52 31 31]
[95 52 30 30],[36 46 41 41]
[95 52 29 29],[37 45 39 39]
[96 54 27 27],[38 46 39 39]
[96 55 27 27],[36 47 39 39]
[38 48 37 37],[96 55 30 30]
[98 56 28 28],[38 47 38 38]
[87 50 33 33],[29 41 39 39]
[92 52 30 30],[32 44 38 38]
[96 54 32 32],[38 47 35 35]
[31 43 37 37],[90 50 33 33]
[90 49 33 33],[33 44 35 35]
[90 50 34 34],[33 43 37 37]
[32 43 37 37],[90 50 33 33]
[31 42 38 38],[90 50 31 31]
[32 41 39 39],[91 48 34 34]
[30 40 39 39],[88 48 34 34]
[ 42 107  46  46],[90 49 33 33]
[31 42 41 41],[90 49 34 34]
[  5 132  22  22],[32 42 38 38]
[31 42 39 39],[91 50 32 32]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[ 52 112  40  40],[35 44 39 39]
[ 46 104  48  48],[32 41 39 39]
[92 50 34 34],[34 43 39 39]
[95 51 31 31],[34 42 42 42]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[32 43 39 39],[92 50 32 32]
[91 49 33 33],[32 41 40 40]
[32 42 39 39],[92 50 31 31]
[33 42 40 40],[92 49 33 33]
[92 50 32 32],[32 41 40 40]
[34 42 39 39],[94 52 31 31]
[97 57 29 29],[37 47 40 40]
[96 54 34 34],[38 44 41 41]
[93 53 33 33],[34 44 40 40]
[94 54 32 32],[35 42 40 40]
[36 43 38 38],[94 53 30 30]
[36 43 38 38],[96 53 28 28]
[95 54 32 32],[37 44 38 38]
[98 55 30 30],[39 44 38 38]
[95 54 29 29],[33 42 41 41]
[97 57 28 28],[37 45 39 39]
[95 54 29 29],[34 41 42 42]
[ 54 111  44  44],[96 55 30 30]
[  2 136  30  30],[ 54 108  42  42]
[94 55 30 30],[33 43 40 40]
