[56 24 32 32],[16 29 26 26]
[61 27 28 28],[18 30 25 25]
[20 32 26 26],[62 28 29 29]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[59 26 29 29],[16 29 28 28]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[62 29 28 28],[20 32 26 26]
[60 26 30 30],[19 31 26 26]
[61 27 29 29],[21 33 25 25]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[60 27 30 30],[20 31 25 25]
[58 25 32 32],[21 34 22 22]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[60 26 31 31],[-1 -1 -1 -1]
[62 27 29 29],[-1 -1 -1 -1]
[24 33 22 22],[61 27 29 29]
[64 30 26 26],[-1 -1 -1 -1]
[64 30 29 29],[23 34 24 24]
[63 30 29 29],[25 38 21 21]
[64 29 29 29],[22 33 25 25]
[26 37 22 22],[65 30 30 30]
[66 31 28 28],[24 36 23 23]
[60 27 32 32],[20 32 26 26]
[62 27 29 29],[21 32 26 26]
[22 33 24 24],[62 26 30 30]
[64 28 30 30],[24 34 25 25]
[64 30 28 28],[22 34 25 25]
[24 35 24 24],[63 27 31 31]
[63 27 30 30],[23 33 24 24]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[23 33 24 24],[61 27 33 33]
[23 34 23 23],[63 28 29 29]
[63 28 27 27],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[65 30 27 27],[-1 -1 -1 -1]
[64 30 27 27],[22 34 24 24]
[65 29 26 26],[23 33 23 23]
[22 34 24 24],[63 27 29 29]
[63 28 28 28],[23 34 22 22]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[63 26 29 29],[22 32 25 25]
[23 35 21 21],[61 27 30 30]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[21 30 25 25],[62 27 27 27]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[63 27 29 29],[21 31 26 26]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[63 27 28 28],[22 31 24 24]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[66 29 26 26],[23 32 23 23]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[66 28 28 28],[25 34 24 24]
[64 28 27 27],[20 31 27 27]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[64 28 27 27],[24 34 21 21]
[21 32 26 26],[64 30 26 26]
[63 29 29 29],[23 32 25 25]
[65 29 27 27],[23 31 25 25]
[23 32 26 26],[65 30 28 28]
[20 30 26 26],[62 29 27 27]
[19 31 25 25],[61 29 26 26]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[19 30 25 25],[61 28 27 27]
[61 29 26 26],[18 29 26 26]
[21 29 26 26],[63 29 26 26]
[20 31 25 25],[63 31 26 26]
[60 28 26 26],[18 29 26 26]
[21 30 24 24],[63 29 26 26]
[20 31 24 24],[63 31 25 25]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[24 31 24 24],[66 32 25 25]
[19 29 26 26],[63 30 26 26]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[17 29 26 26],[61 31 25 25]
[19 29 26 26],[62 30 25 25]
[19 28 25 25],[62 30 25 25]
[19 27 25 25],[62 30 25 25]
[19 28 25 25],[62 30 25 25]
[17 27 26 26],[59 28 26 26]
[18 28 26 26],[60 30 27 27]
[62 30 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[61 31 25 25],[-1 -1 -1 -1]
[19 28 27 27],[60 30 26 26]
[20 28 26 26],[60 30 26 26]
[17 28 26 26],[59 29 26 26]
[60 28 25 25],[19 25 24 24]
[15 24 26 26],[57 28 25 25]
[17 25 25 25],[58 29 25 25]
[16 24 24 24],[56 28 25 25]
[15 22 27 27],[58 28 25 25]
[16 26 25 25],[57 29 26 26]
[16 26 26 26],[58 31 25 25]
[18 26 24 24],[59 30 25 25]
[16 24 26 26],[55 30 26 26]
[16 25 25 25],[57 30 24 24]
[16 24 25 25],[57 29 25 25]
[20 28 24 24],[59 32 24 24]
[19 26 25 25],[58 31 25 25]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[18 25 25 25],[58 30 24 24]
[58 29 24 24],[18 24 25 25]
[58 29 24 24],[18 23 26 26]
[57 30 23 23],[16 25 25 25]
[56 28 24 24],[17 24 25 25]
[57 28 24 24],[17 23 25 25]
[16 23 24 24],[56 28 24 24]
[16 23 25 25],[56 28 24 24]
[17 24 25 25],[56 29 23 23]
[16 24 24 24],[56 29 23 23]
[15 23 25 25],[54 28 24 24]
[13 20 27 27],[54 26 24 24]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[17 24 24 24],[56 29 23 23]
[54 26 25 25],[14 21 27 27]
[18 24 26 26],[58 31 22 22]
[17 23 25 25],[57 30 23 23]
[18 23 25 25],[58 29 23 23]
[19 24 26 26],[59 30 23 23]
[15 21 26 26],[56 27 23 23]
[17 24 24 24],[55 29 24 24]
[53 27 24 24],[14 20 27 27]
[55 29 23 23],[16 22 25 25]
[51 28 24 24],[12 21 26 26]
[54 28 23 23],[16 21 25 25]
[14 21 26 26],[53 28 24 24]
[15 20 28 28],[53 28 24 24]
[53 28 23 23],[14 19 28 28]
[13 20 27 27],[52 28 23 23]
[54 28 22 22],[13 20 28 28]
[53 27 22 22],[14 21 26 26]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[13 18 28 28],[-1 -1 -1 -1]
[14 20 28 28],[-1 -1 -1 -1]
[14 20 27 27],[-1 -1 -1 -1]
[50 26 24 24],[-1 -1 -1 -1]
[11 18 26 26],[-1 -1 -1 -1]
[11 16 28 28],[-1 -1 -1 -1]
