[14 18 24 24],[-1 -1 -1 -1]
[14 19 23 23],[-1 -1 -1 -1]
[53 28 22 22],[15 20 22 22]
[16 19 24 24],[-1 -1 -1 -1]
[16 19 24 24],[-1 -1 -1 -1]
[15 20 22 22],[-1 -1 -1 -1]
[16 20 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[53 25 22 22],[12 19 22 22]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[53 26 23 23],[14 20 23 23]
[13 20 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 20 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[17 25 26 26],[-1 -1 -1 -1]
[59 29 24 24],[-1 -1 -1 -1]
[60 31 23 23],[-1 -1 -1 -1]
[61 31 22 22],[-1 -1 -1 -1]
[60 31 23 23],[-1 -1 -1 -1]
[16 27 23 23],[59 30 25 25]
[60 30 24 24],[-1 -1 -1 -1]
[61 32 22 22],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[60 31 22 22],[-1 -1 -1 -1]
[60 30 22 22],[-1 -1 -1 -1]
[61 31 22 22],[-1 -1 -1 -1]
[61 32 22 22],[18 26 25 25]
[60 32 22 22],[-1 -1 -1 -1]
[60 32 21 21],[-1 -1 -1 -1]
[61 32 21 21],[-1 -1 -1 -1]
[60 31 21 21],[-1 -1 -1 -1]
[56 29 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[15 20 24 24],[-1 -1 -1 -1]
[13 20 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[54 26 22 22],[12 20 24 24]
[57 28 22 22],[-1 -1 -1 -1]
[14 20 23 23],[-1 -1 -1 -1]
[13 19 24 24],[-1 -1 -1 -1]
[13 20 23 23],[-1 -1 -1 -1]
[53 24 23 23],[12 20 24 24]
[54 26 23 23],[14 20 24 24]
[16 22 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 20 25 25],[-1 -1 -1 -1]
[54 26 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 23 24 24],[-1 -1 -1 -1]
[14 22 25 25],[-1 -1 -1 -1]
[15 21 24 24],[-1 -1 -1 -1]
[15 23 23 23],[-1 -1 -1 -1]
[14 20 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[16 23 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[15 22 24 24],[-1 -1 -1 -1]
[14 21 26 26],[-1 -1 -1 -1]
[15 22 25 25],[-1 -1 -1 -1]
[18 24 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[19 23 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[56 26 22 22],[13 20 26 26]
[15 20 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 20 25 25],[-1 -1 -1 -1]
[14 20 23 23],[-1 -1 -1 -1]
[15 21 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[15 19 25 25],[-1 -1 -1 -1]
[15 21 24 24],[-1 -1 -1 -1]
[15 21 23 23],[-1 -1 -1 -1]
[17 21 24 24],[-1 -1 -1 -1]
[58 25 24 24],[16 21 24 24]
[16 20 25 25],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[14 20 23 23],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[15 21 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[16 23 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[16 23 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[18 24 23 23],[-1 -1 -1 -1]
[15 23 24 24],[-1 -1 -1 -1]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[16 23 24 24],[-1 -1 -1 -1]
[18 24 24 24],[-1 -1 -1 -1]
[16 22 26 26],[-1 -1 -1 -1]
[17 23 24 24],[-1 -1 -1 -1]
[18 23 24 24],[-1 -1 -1 -1]
[17 23 25 25],[-1 -1 -1 -1]
[15 23 24 24],[-1 -1 -1 -1]
[58 25 23 23],[16 23 25 25]
[16 23 26 26],[58 24 25 25]
[60 25 23 23],[17 22 26 26]
[60 25 22 22],[17 22 25 25]
[16 22 25 25],[57 24 24 24]
[17 22 27 27],[60 25 24 24]
[18 23 26 26],[61 24 24 24]
[60 24 23 23],[16 21 26 26]
[60 26 23 23],[19 23 25 25]
[20 23 24 24],[61 25 25 25]
[19 23 25 25],[62 27 23 23]
[-1 -1 -1 -1],[-1 -1 -1 -1]
[18 23 26 26],[60 25 24 24]
[20 23 26 26],[64 27 24 24]
[21 26 24 24],[62 27 25 25]
[20 25 26 26],[62 28 25 25]
